State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
Maharashtra,Mumbai City,2025-03-10,2025,03,0.0624117325,NRSC VIC MODEL
Maharashtra,Mumbai City,2025-03-18,2025,03,0.0624117325,NRSC VIC MODEL
Maharashtra,Mumbai City,2025-03-26,2025,03,0.0620647846,NRSC VIC MODEL
Maharashtra,Mumbai City,2025-03-27,2025,03,0.0620647846,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2025-03-09,2025,03,2.4329101203,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2025-03-18,2025,03,2.4178626366,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2025-03-22,2025,03,2.4178626366,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2025-03-28,2025,03,2.4163804855,NRSC VIC MODEL
Maharashtra,Nagpur,2025-03-01,2025,03,15.9497007095,NRSC VIC MODEL
Maharashtra,Nagpur,2025-03-09,2025,03,15.8321655687,NRSC VIC MODEL
Maharashtra,Nagpur,2025-03-10,2025,03,15.8205079675,NRSC VIC MODEL
Maharashtra,Nagpur,2025-03-17,2025,03,15.8248167901,NRSC VIC MODEL
Maharashtra,Nagpur,2025-03-20,2025,03,15.7604409595,NRSC VIC MODEL
Maharashtra,Nagpur,2025-03-22,2025,03,15.7273540278,NRSC VIC MODEL
Maharashtra,Nagpur,2025-03-24,2025,03,15.6893506962,NRSC VIC MODEL
Maharashtra,Nagpur,2025-03-26,2025,03,15.6585831307,NRSC VIC MODEL
Maharashtra,Nagpur,2025-03-29,2025,03,15.6055958902,NRSC VIC MODEL
Maharashtra,Nanded,2025-03-19,2025,03,16.5827382614,NRSC VIC MODEL
Maharashtra,Nanded,2025-03-21,2025,03,17.1576373203,NRSC VIC MODEL
Maharashtra,Nanded,2025-03-28,2025,03,16.8438673688,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-03-01,2025,03,9.1384687733,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-03-05,2025,03,9.1283226266,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-03-07,2025,03,9.1225234187,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-03-13,2025,03,9.116530622,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-03-15,2025,03,9.1155907813,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-03-17,2025,03,9.1145078787,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-03-19,2025,03,9.1142876661,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-03-23,2025,03,9.1124240634,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-03-24,2025,03,9.1142116113,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-03-25,2025,03,9.1132015961,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-03-27,2025,03,9.1132015961,NRSC VIC MODEL
Maharashtra,Nashik,2025-03-01,2025,03,10.3760672672,NRSC VIC MODEL
Maharashtra,Nashik,2025-03-06,2025,03,10.3374880245,NRSC VIC MODEL
Maharashtra,Nashik,2025-03-21,2025,03,10.2493522297,NRSC VIC MODEL
Maharashtra,Osmanabad,2025-03-01,2025,03,12.5552146925,NRSC VIC MODEL
Maharashtra,Osmanabad,2025-03-05,2025,03,12.5380057696,NRSC VIC MODEL
Maharashtra,Osmanabad,2025-03-07,2025,03,12.5324958266,NRSC VIC MODEL
Maharashtra,Osmanabad,2025-03-11,2025,03,12.513030379,NRSC VIC MODEL
Maharashtra,Osmanabad,2025-03-17,2025,03,12.4834888736,NRSC VIC MODEL
Maharashtra,Osmanabad,2025-03-20,2025,03,12.470017159,NRSC VIC MODEL
Maharashtra,Osmanabad,2025-03-24,2025,03,12.6125865956,NRSC VIC MODEL
Maharashtra,Osmanabad,2025-03-26,2025,03,12.6499566358,NRSC VIC MODEL
Maharashtra,Osmanabad,2025-03-28,2025,03,12.6014398398,NRSC VIC MODEL
Maharashtra,Palghar,2025-03-01,2025,03,8.1551021286,NRSC VIC MODEL
Maharashtra,Palghar,2025-03-03,2025,03,8.1550945718,NRSC VIC MODEL
Maharashtra,Palghar,2025-03-06,2025,03,8.1566531101,NRSC VIC MODEL
Maharashtra,Palghar,2025-03-08,2025,03,8.1558472554,NRSC VIC MODEL
Maharashtra,Palghar,2025-03-18,2025,03,8.1545710853,NRSC VIC MODEL
Maharashtra,Palghar,2025-03-22,2025,03,8.1536419438,NRSC VIC MODEL
Maharashtra,Palghar,2025-03-30,2025,03,8.1531892927,NRSC VIC MODEL
Maharashtra,Parbhani,2025-03-04,2025,03,16.666671515,NRSC VIC MODEL
Maharashtra,Parbhani,2025-03-07,2025,03,16.6367562642,NRSC VIC MODEL
Maharashtra,Parbhani,2025-03-10,2025,03,16.6152754959,NRSC VIC MODEL
Maharashtra,Parbhani,2025-03-12,2025,03,16.6040292007,NRSC VIC MODEL
Maharashtra,Parbhani,2025-03-28,2025,03,16.5452787112,NRSC VIC MODEL
Maharashtra,Parbhani,2025-03-30,2025,03,16.5395843012,NRSC VIC MODEL
Maharashtra,Pune,2025-03-01,2025,03,12.6290079324,NRSC VIC MODEL
Maharashtra,Pune,2025-03-04,2025,03,12.624444137,NRSC VIC MODEL
Maharashtra,Pune,2025-03-06,2025,03,12.6218061498,NRSC VIC MODEL
Maharashtra,Pune,2025-03-08,2025,03,12.6194557642,NRSC VIC MODEL
Maharashtra,Pune,2025-03-12,2025,03,12.6194221783,NRSC VIC MODEL
Maharashtra,Pune,2025-03-14,2025,03,12.6154708967,NRSC VIC MODEL
Maharashtra,Pune,2025-03-20,2025,03,12.6115558626,NRSC VIC MODEL
Maharashtra,Pune,2025-03-22,2025,03,12.6106099178,NRSC VIC MODEL
Maharashtra,Pune,2025-03-23,2025,03,12.6096215746,NRSC VIC MODEL
Maharashtra,Pune,2025-03-30,2025,03,12.6094551805,NRSC VIC MODEL
Maharashtra,Raigad,2025-03-07,2025,03,9.587724012,NRSC VIC MODEL
Maharashtra,Raigad,2025-03-10,2025,03,9.5874587239,NRSC VIC MODEL
Maharashtra,Raigad,2025-03-13,2025,03,9.5873241103,NRSC VIC MODEL
Maharashtra,Raigad,2025-03-14,2025,03,9.5867179011,NRSC VIC MODEL
Maharashtra,Raigad,2025-03-20,2025,03,9.5862080199,NRSC VIC MODEL
Maharashtra,Raigad,2025-03-24,2025,03,9.5862234716,NRSC VIC MODEL
Maharashtra,Raigad,2025-03-26,2025,03,9.5862234716,NRSC VIC MODEL
Maharashtra,Raigad,2025-03-28,2025,03,9.5862234716,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-03-04,2025,03,9.5751626709,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-03-05,2025,03,9.571348952,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-03-06,2025,03,9.5690808026,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-03-14,2025,03,9.5570203521,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-03-17,2025,03,9.5535895286,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-03-19,2025,03,9.5511832224,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-03-20,2025,03,9.5507596872,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-03-25,2025,03,9.5493272482,NRSC VIC MODEL
Maharashtra,Sangli,2025-03-05,2025,03,11.4575420747,NRSC VIC MODEL
Maharashtra,Sangli,2025-03-07,2025,03,11.4541370524,NRSC VIC MODEL
Maharashtra,Sangli,2025-03-16,2025,03,11.4326085362,NRSC VIC MODEL
Maharashtra,Sangli,2025-03-18,2025,03,11.4321544122,NRSC VIC MODEL
Maharashtra,Sangli,2025-03-20,2025,03,11.4282483346,NRSC VIC MODEL
Maharashtra,Sangli,2025-03-27,2025,03,12.6301510334,NRSC VIC MODEL
Maharashtra,Sangli,2025-03-28,2025,03,12.5144165458,NRSC VIC MODEL
Maharashtra,Sangli,2025-03-31,2025,03,12.3312860378,NRSC VIC MODEL
Maharashtra,Satara,2025-03-02,2025,03,10.3509868405,NRSC VIC MODEL
Maharashtra,Satara,2025-03-08,2025,03,10.3286301091,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-03-09,2025,03,8.7367899025,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-03-13,2025,03,8.7270321811,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-03-14,2025,03,8.7253662603,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-03-16,2025,03,8.72420322,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-03-19,2025,03,8.7199825562,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-03-22,2025,03,8.7177858098,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-03-24,2025,03,8.7170677638,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-03-25,2025,03,8.7220046,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-03-26,2025,03,8.9176519566,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-03-29,2025,03,8.8988352044,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-03-31,2025,03,8.898590651,NRSC VIC MODEL
Maharashtra,Solapur,2025-03-03,2025,03,14.4574166428,NRSC VIC MODEL
Maharashtra,Solapur,2025-03-08,2025,03,14.4553327953,NRSC VIC MODEL
Maharashtra,Solapur,2025-03-16,2025,03,14.4488707014,NRSC VIC MODEL
Maharashtra,Solapur,2025-03-18,2025,03,14.4471931735,NRSC VIC MODEL
Maharashtra,Solapur,2025-03-30,2025,03,14.6795578461,NRSC VIC MODEL
Maharashtra,Thane,2025-03-02,2025,03,7.6515649179,NRSC VIC MODEL
Maharashtra,Thane,2025-03-03,2025,03,7.6515649179,NRSC VIC MODEL
Maharashtra,Thane,2025-03-06,2025,03,7.6539233405,NRSC VIC MODEL
Maharashtra,Thane,2025-03-15,2025,03,7.6515810955,NRSC VIC MODEL
Maharashtra,Thane,2025-03-20,2025,03,7.65163763,NRSC VIC MODEL
Maharashtra,Thane,2025-03-28,2025,03,7.6500454438,NRSC VIC MODEL
Maharashtra,Wardha,2025-03-06,2025,03,15.4236642573,NRSC VIC MODEL
Maharashtra,Wardha,2025-03-07,2025,03,15.4044747021,NRSC VIC MODEL
Maharashtra,Wardha,2025-03-08,2025,03,15.3831351379,NRSC VIC MODEL
Maharashtra,Wardha,2025-03-10,2025,03,15.344767843,NRSC VIC MODEL
Maharashtra,Wardha,2025-03-20,2025,03,15.1548060802,NRSC VIC MODEL
Maharashtra,Wardha,2025-03-21,2025,03,15.1358069571,NRSC VIC MODEL
Maharashtra,Wardha,2025-03-24,2025,03,15.0824160266,NRSC VIC MODEL
Maharashtra,Wardha,2025-03-26,2025,03,15.047005846,NRSC VIC MODEL
Maharashtra,Wardha,2025-03-28,2025,03,15.013875505,NRSC VIC MODEL
Maharashtra,Washim,2025-03-04,2025,03,17.2203150948,NRSC VIC MODEL
Maharashtra,Washim,2025-03-07,2025,03,17.2198276884,NRSC VIC MODEL
Maharashtra,Washim,2025-03-18,2025,03,17.2229019609,NRSC VIC MODEL
Maharashtra,Washim,2025-03-25,2025,03,17.2196740671,NRSC VIC MODEL
Maharashtra,Washim,2025-03-29,2025,03,17.2189170507,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-03-06,2025,03,15.1600039425,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-03-08,2025,03,15.1506920136,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-03-12,2025,03,15.0989750852,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-03-20,2025,03,15.017254186,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-03-21,2025,03,15.091895944,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-03-25,2025,03,15.0106558373,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-03-31,2025,03,14.9386696734,NRSC VIC MODEL
Maharashtra,Ahmednagar,2025-04-01,2025,04,12.8662018293,NRSC VIC MODEL
Maharashtra,Ahmednagar,2025-04-15,2025,04,12.9455534982,NRSC VIC MODEL
Maharashtra,Ahmednagar,2025-04-27,2025,04,12.8555161761,NRSC VIC MODEL
Maharashtra,Akola,2025-04-09,2025,04,17.1102271206,NRSC VIC MODEL
Maharashtra,Akola,2025-04-10,2025,04,16.9551902976,NRSC VIC MODEL
Maharashtra,Akola,2025-04-14,2025,04,16.5389301938,NRSC VIC MODEL
Maharashtra,Akola,2025-04-18,2025,04,16.2718784667,NRSC VIC MODEL
Maharashtra,Akola,2025-04-29,2025,04,15.7865130014,NRSC VIC MODEL
Maharashtra,Amravati,2025-04-04,2025,04,18.0297287188,NRSC VIC MODEL
Maharashtra,Amravati,2025-04-06,2025,04,17.7310013144,NRSC VIC MODEL
Maharashtra,Amravati,2025-04-08,2025,04,17.4437609603,NRSC VIC MODEL
Maharashtra,Amravati,2025-04-22,2025,04,2.5126111433,NRSC VIC MODEL
Maharashtra,Aurangabad,2025-04-03,2025,04,14.5065444828,NRSC VIC MODEL
Maharashtra,Aurangabad,2025-04-05,2025,04,14.7625033121,NRSC VIC MODEL
Maharashtra,Aurangabad,2025-04-06,2025,04,14.6742683568,NRSC VIC MODEL
Maharashtra,Aurangabad,2025-04-13,2025,04,14.3689234341,NRSC VIC MODEL
Maharashtra,Aurangabad,2025-04-14,2025,04,14.3463622556,NRSC VIC MODEL
Maharashtra,Aurangabad,2025-04-30,2025,04,14.1015366019,NRSC VIC MODEL
Maharashtra,Beed,2025-04-01,2025,04,13.7745902147,NRSC VIC MODEL
Maharashtra,Beed,2025-04-03,2025,04,13.9965403011,NRSC VIC MODEL
Maharashtra,Beed,2025-04-04,2025,04,14.8836744354,NRSC VIC MODEL
Maharashtra,Beed,2025-04-12,2025,04,14.1302797005,NRSC VIC MODEL
Maharashtra,Beed,2025-04-14,2025,04,14.0300741666,NRSC VIC MODEL
Maharashtra,Beed,2025-04-18,2025,04,13.9095958817,NRSC VIC MODEL
Maharashtra,Beed,2025-04-19,2025,04,13.8880260072,NRSC VIC MODEL
Maharashtra,Beed,2025-04-23,2025,04,13.8158065122,NRSC VIC MODEL
Maharashtra,Beed,2025-04-26,2025,04,13.8107443813,NRSC VIC MODEL
Maharashtra,Beed,2025-04-29,2025,04,13.9346427766,NRSC VIC MODEL
Maharashtra,Bhandara,2025-04-02,2025,04,11.695588107,NRSC VIC MODEL
Maharashtra,Bhandara,2025-04-06,2025,04,12.2791206388,NRSC VIC MODEL
Maharashtra,Bhandara,2025-04-08,2025,04,12.108180076,NRSC VIC MODEL
Maharashtra,Bhandara,2025-04-09,2025,04,12.0181387049,NRSC VIC MODEL
Maharashtra,Bhandara,2025-04-11,2025,04,12.278895614,NRSC VIC MODEL
Maharashtra,Bhandara,2025-04-26,2025,04,11.854848155,NRSC VIC MODEL
Maharashtra,Buldhana,2025-04-02,2025,04,15.6222157081,NRSC VIC MODEL
Maharashtra,Buldhana,2025-04-03,2025,04,17.7289758689,NRSC VIC MODEL
Maharashtra,Buldhana,2025-04-05,2025,04,17.6511072099,NRSC VIC MODEL
Maharashtra,Buldhana,2025-04-06,2025,04,17.3985324407,NRSC VIC MODEL
Maharashtra,Buldhana,2025-04-07,2025,04,17.1656489321,NRSC VIC MODEL
Maharashtra,Buldhana,2025-04-10,2025,04,16.5849133581,NRSC VIC MODEL
Maharashtra,Buldhana,2025-04-17,2025,04,15.8585558581,NRSC VIC MODEL
Maharashtra,Buldhana,2025-04-22,2025,04,1.3413263172,NRSC VIC MODEL
Maharashtra,Buldhana,2025-04-24,2025,04,15.1504696727,NRSC VIC MODEL
Maharashtra,Chandrapur,2025-04-01,2025,04,13.4333050154,NRSC VIC MODEL
Maharashtra,Chandrapur,2025-04-30,2025,04,15.3147319836,NRSC VIC MODEL
Maharashtra,Dhule,2025-04-01,2025,04,10.1449012379,NRSC VIC MODEL
Maharashtra,Dhule,2025-04-02,2025,04,10.2942350706,NRSC VIC MODEL
Maharashtra,Dhule,2025-04-09,2025,04,10.8794540182,NRSC VIC MODEL
Maharashtra,Dhule,2025-04-11,2025,04,10.7618574064,NRSC VIC MODEL
Maharashtra,Dhule,2025-04-14,2025,04,10.6613348781,NRSC VIC MODEL
Maharashtra,Dhule,2025-04-18,2025,04,10.4994117925,NRSC VIC MODEL
Maharashtra,Dhule,2025-04-20,2025,04,10.4331735318,NRSC VIC MODEL
Maharashtra,Gadchiroli,2025-04-07,2025,04,12.8832570976,NRSC VIC MODEL
Maharashtra,Gadchiroli,2025-04-12,2025,04,12.8722812239,NRSC VIC MODEL
Maharashtra,Gadchiroli,2025-04-20,2025,04,14.312088127,NRSC VIC MODEL
Maharashtra,Gadchiroli,2025-04-26,2025,04,14.0459818584,NRSC VIC MODEL
Maharashtra,Gadchiroli,2025-04-28,2025,04,19.5057033516,NRSC VIC MODEL
Maharashtra,Gondia,2025-04-04,2025,04,13.022975429,NRSC VIC MODEL
Maharashtra,Gondia,2025-04-07,2025,04,12.8737079374,NRSC VIC MODEL
Maharashtra,Gondia,2025-04-12,2025,04,12.8077709619,NRSC VIC MODEL
Maharashtra,Gondia,2025-04-20,2025,04,12.8494756346,NRSC VIC MODEL
Maharashtra,Gondia,2025-04-19,2025,04,12.8719360192,NRSC VIC MODEL
Maharashtra,Gondia,2025-04-29,2025,04,16.0773416946,NRSC VIC MODEL
Maharashtra,Hingoli,2025-04-07,2025,04,17.3980817246,NRSC VIC MODEL
Maharashtra,Hingoli,2025-04-22,2025,04,0.0,NRSC VIC MODEL
Maharashtra,Jalgaon,2025-04-01,2025,04,15.1245048917,NRSC VIC MODEL
Maharashtra,Jalgaon,2025-04-06,2025,04,15.3052543367,NRSC VIC MODEL
Maharashtra,Jalgaon,2025-04-14,2025,04,15.726438475,NRSC VIC MODEL
Maharashtra,Jalgaon,2025-04-16,2025,04,15.5531630417,NRSC VIC MODEL
Maharashtra,Jalgaon,2025-04-20,2025,04,15.3108097243,NRSC VIC MODEL
Maharashtra,Jalgaon,2025-04-21,2025,04,15.2668570314,NRSC VIC MODEL
Maharashtra,Jalgaon,2025-04-28,2025,04,15.2213867679,NRSC VIC MODEL
Maharashtra,Jalna,2025-04-04,2025,04,15.4656364193,NRSC VIC MODEL
Maharashtra,Jalna,2025-04-08,2025,04,14.9876764897,NRSC VIC MODEL
Maharashtra,Jalna,2025-04-09,2025,04,14.8798552476,NRSC VIC MODEL
Maharashtra,Jalna,2025-04-10,2025,04,14.8107952785,NRSC VIC MODEL
Maharashtra,Jalna,2025-04-13,2025,04,14.5706385663,NRSC VIC MODEL
Maharashtra,Jalna,2025-04-14,2025,04,14.4829559615,NRSC VIC MODEL
Maharashtra,Jalna,2025-04-18,2025,04,14.232257589,NRSC VIC MODEL
Maharashtra,Jalna,2025-04-24,2025,04,13.990189976,NRSC VIC MODEL
Maharashtra,Jalna,2025-04-25,2025,04,13.9615335,NRSC VIC MODEL
Maharashtra,Kolhapur,2025-04-06,2025,04,11.2572542277,NRSC VIC MODEL
Maharashtra,Kolhapur,2025-04-08,2025,04,11.0748911352,NRSC VIC MODEL
Maharashtra,Kolhapur,2025-04-25,2025,04,14.7182274528,NRSC VIC MODEL
Maharashtra,Kolhapur,2025-04-26,2025,04,14.9907842957,NRSC VIC MODEL
Maharashtra,Kolhapur,2025-04-28,2025,04,14.3370665407,NRSC VIC MODEL
Maharashtra,Kolhapur,2025-04-30,2025,04,13.7695857199,NRSC VIC MODEL
Maharashtra,Latur,2025-04-04,2025,04,20.4808508571,NRSC VIC MODEL
Maharashtra,Latur,2025-04-05,2025,04,19.1211924865,NRSC VIC MODEL
Maharashtra,Latur,2025-04-10,2025,04,17.4087113923,NRSC VIC MODEL
Maharashtra,Latur,2025-04-17,2025,04,16.1409120741,NRSC VIC MODEL
Maharashtra,Latur,2025-04-22,2025,04,0.0,NRSC VIC MODEL
Maharashtra,Latur,2025-04-25,2025,04,16.2274060138,NRSC VIC MODEL
Maharashtra,Mumbai City,2025-04-04,2025,04,0.0877283551,NRSC VIC MODEL
Maharashtra,Mumbai City,2025-04-13,2025,04,0.0675447886,NRSC VIC MODEL
Maharashtra,Mumbai City,2025-04-15,2025,04,0.0620918575,NRSC VIC MODEL
Maharashtra,Mumbai City,2025-04-20,2025,04,0.0620647846,NRSC VIC MODEL
Maharashtra,Mumbai City,2025-04-22,2025,04,0.0131725755,NRSC VIC MODEL
Maharashtra,Mumbai City,2025-04-25,2025,04,0.0620647846,NRSC VIC MODEL
Maharashtra,Mumbai City,2025-04-28,2025,04,0.0620647846,NRSC VIC MODEL
Maharashtra,Mumbai City,2025-04-29,2025,04,0.0620647846,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2025-04-04,2025,04,2.9830314215,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2025-04-09,2025,04,2.7393298985,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2025-04-12,2025,04,2.6444989578,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2025-04-22,2025,04,0.0038594148,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2025-04-24,2025,04,2.4637923749,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2025-04-28,2025,04,2.4447702434,NRSC VIC MODEL
Maharashtra,Nagpur,2025-04-02,2025,04,17.5580801897,NRSC VIC MODEL
Maharashtra,Nagpur,2025-04-04,2025,04,19.6304172532,NRSC VIC MODEL
Maharashtra,Nagpur,2025-04-09,2025,04,18.3366648829,NRSC VIC MODEL
Maharashtra,Nagpur,2025-04-13,2025,04,19.762212936,NRSC VIC MODEL
Maharashtra,Nagpur,2025-04-22,2025,04,2.1042797469,NRSC VIC MODEL
Maharashtra,Nagpur,2025-04-29,2025,04,18.4715813891,NRSC VIC MODEL
Maharashtra,Nanded,2025-04-05,2025,04,17.8666237792,NRSC VIC MODEL
Maharashtra,Nanded,2025-04-10,2025,04,17.4770987918,NRSC VIC MODEL
Maharashtra,Nanded,2025-04-16,2025,04,17.2624610004,NRSC VIC MODEL
Maharashtra,Nanded,2025-04-24,2025,04,17.0204502592,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-04-06,2025,04,9.2254190343,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-04-10,2025,04,9.1710741398,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-04-11,2025,04,9.1643991925,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-04-13,2025,04,9.1501681238,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-04-16,2025,04,9.1432483282,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-04-19,2025,04,9.1328564253,NRSC VIC MODEL
Maharashtra,Nashik,2025-04-03,2025,04,11.0422179451,NRSC VIC MODEL
Maharashtra,Nashik,2025-04-11,2025,04,10.7834014412,NRSC VIC MODEL
Maharashtra,Nashik,2025-04-24,2025,04,10.3857418929,NRSC VIC MODEL
Maharashtra,Osmanabad,2025-04-09,2025,04,14.4286469237,NRSC VIC MODEL
Maharashtra,Osmanabad,2025-04-12,2025,04,14.0729217807,NRSC VIC MODEL
Maharashtra,Osmanabad,2025-04-15,2025,04,13.8728283596,NRSC VIC MODEL
Maharashtra,Palghar,2025-04-06,2025,04,8.275192388,NRSC VIC MODEL
Maharashtra,Palghar,2025-04-13,2025,04,8.2080292842,NRSC VIC MODEL
Maharashtra,Palghar,2025-04-28,2025,04,8.1630382297,NRSC VIC MODEL
Maharashtra,Parbhani,2025-04-07,2025,04,19.3813362779,NRSC VIC MODEL
Maharashtra,Parbhani,2025-04-08,2025,04,19.2189685707,NRSC VIC MODEL
Maharashtra,Parbhani,2025-04-27,2025,04,17.5362894621,NRSC VIC MODEL
Maharashtra,Parbhani,2025-04-29,2025,04,17.4008951919,NRSC VIC MODEL
Maharashtra,Pune,2025-04-01,2025,04,12.6230848556,NRSC VIC MODEL
Maharashtra,Pune,2025-04-09,2025,04,13.4080706363,NRSC VIC MODEL
Maharashtra,Pune,2025-04-17,2025,04,13.4577989178,NRSC VIC MODEL
Maharashtra,Pune,2025-04-30,2025,04,13.0142716806,NRSC VIC MODEL
Maharashtra,Raigad,2025-04-07,2025,04,9.8778524366,NRSC VIC MODEL
Maharashtra,Raigad,2025-04-12,2025,04,9.7942377527,NRSC VIC MODEL
Maharashtra,Raigad,2025-04-15,2025,04,10.1300720798,NRSC VIC MODEL
Maharashtra,Raigad,2025-04-19,2025,04,9.9939572235,NRSC VIC MODEL
Maharashtra,Raigad,2025-04-22,2025,04,1.1132055526,NRSC VIC MODEL
Maharashtra,Raigad,2025-04-29,2025,04,9.8783666979,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-04-03,2025,04,11.1709672323,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-04-07,2025,04,10.7292612131,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-04-11,2025,04,10.4381576621,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-04-16,2025,04,10.2406936258,NRSC VIC MODEL
Maharashtra,Sangli,2025-04-24,2025,04,16.4108159582,NRSC VIC MODEL
Maharashtra,Sangli,2025-04-25,2025,04,17.3450651138,NRSC VIC MODEL
Maharashtra,Satara,2025-04-04,2025,04,14.5742203077,NRSC VIC MODEL
Maharashtra,Satara,2025-04-23,2025,04,13.379983478,NRSC VIC MODEL
Maharashtra,Satara,2025-04-25,2025,04,14.2169567935,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-04-04,2025,04,10.7435254269,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-04-08,2025,04,10.4978502625,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-04-11,2025,04,10.2436507772,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-04-18,2025,04,9.9953444526,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-04-23,2025,04,9.9894545606,NRSC VIC MODEL
Maharashtra,Solapur,2025-04-03,2025,04,14.8642797963,NRSC VIC MODEL
Maharashtra,Solapur,2025-04-17,2025,04,14.9222628051,NRSC VIC MODEL
Maharashtra,Solapur,2025-04-23,2025,04,14.7484097959,NRSC VIC MODEL
Maharashtra,Solapur,2025-04-24,2025,04,14.9174914628,NRSC VIC MODEL
Maharashtra,Solapur,2025-04-28,2025,04,16.9467915306,NRSC VIC MODEL
Maharashtra,Thane,2025-04-02,2025,04,7.7345577592,NRSC VIC MODEL
Maharashtra,Thane,2025-04-06,2025,04,7.8633652074,NRSC VIC MODEL
Maharashtra,Thane,2025-04-09,2025,04,7.7952934485,NRSC VIC MODEL
Maharashtra,Thane,2025-04-13,2025,04,7.7424977543,NRSC VIC MODEL
Maharashtra,Thane,2025-04-16,2025,04,7.767646483,NRSC VIC MODEL
Maharashtra,Thane,2025-04-17,2025,04,7.7547466384,NRSC VIC MODEL
Maharashtra,Thane,2025-04-19,2025,04,7.7330736584,NRSC VIC MODEL
Maharashtra,Thane,2025-04-20,2025,04,7.727298381,NRSC VIC MODEL
Maharashtra,Thane,2025-04-22,2025,04,0.0025257956,NRSC VIC MODEL
Maharashtra,Thane,2025-04-25,2025,04,7.7287151675,NRSC VIC MODEL
Maharashtra,Thane,2025-04-26,2025,04,7.7269027347,NRSC VIC MODEL
Maharashtra,Thane,2025-04-29,2025,04,7.6993600107,NRSC VIC MODEL
Maharashtra,Wardha,2025-04-06,2025,04,18.5130722077,NRSC VIC MODEL
Maharashtra,Wardha,2025-04-10,2025,04,21.2218783632,NRSC VIC MODEL
Maharashtra,Wardha,2025-04-12,2025,04,20.4221128463,NRSC VIC MODEL
Maharashtra,Wardha,2025-04-17,2025,04,20.1461605362,NRSC VIC MODEL
Maharashtra,Wardha,2025-04-21,2025,04,19.1780288229,NRSC VIC MODEL
Maharashtra,Wardha,2025-04-27,2025,04,18.2674064966,NRSC VIC MODEL
Maharashtra,Washim,2025-04-03,2025,04,18.4006923064,NRSC VIC MODEL
